client_id,family,n_purchases,first_purchase_date,last_purchase_date,days_since_last_purchase,mean_ipt,median_ipt,std_ipt,cv_ipt,total_units,total_value,avg_units_per_purchase,avg_value_per_purchase,units_3m,units_6m,usage_type,expected_next_purchase_date,expected_next_purchase_days,delay_days,volume_change_3m_vs_6m,anomaly_frequency_drop,anomaly_volume_drop,anomaly_total_disappearance,anomaly_significant_delay,total_anomalies,risk_level,priority,churn_probability
28873,Familia T1,9,2021-12-29,2025-11-11,179,176.625,188.0,68.70578123418727,0.38899239198407515,28,15199.83,3.111111111111111,1688.87,0,4,PUNTUAL,2026-05-06 15:00:00.000000,176.625,3,-99.99997500000624,False,True,False,False,1,AMARILLO,3,0.3817557307706028
28873,Familia T2,13,2021-01-04,2024-10-02,584,113.91666666666667,97.0,62.24743412828802,0.5464295607457617,37,15361.3,2.8461538461538463,1181.6384615384616,0,0,PUNTUAL,2025-01-23 22:00:00.000000,113.91666666666667,470,0.0,True,False,True,True,3,ROJO,1,0.625
28879,Familia T1,2,2021-04-09,2022-02-02,1557,299.0,299.0,0.0,0.0,6,1726.62,3.0,863.31,0,0,PUNTUAL,2022-11-28 00:00:00.000000,299.0,1258,0.0,True,False,True,True,3,ROJO,1,0.625
28940,Familia T1,5,2021-01-15,2023-01-12,1213,181.75,182.0,36.62905267680288,0.2015353654844725,25,5420.799999999999,5.0,1084.1599999999999,0,0,PUNTUAL,2023-07-12 18:00:00.000000,181.75,1031,0.0,True,False,True,True,3,ROJO,1,0.625
28940,Familia T2,2,2022-01-21,2023-01-12,1213,356.0,356.0,0.0,0.0,6,2317.76,3.0,1158.88,0,0,PUNTUAL,2024-01-03 00:00:00.000000,356.0,857,0.0,True,False,True,True,3,ROJO,1,0.625
28941,Familia T1,2,2023-11-07,2023-11-07,914,0.0,0.0,0.0,0.0,3,714.79,1.5,357.395,0,0,PUNTUAL,2023-11-07 00:00:00.000000,0.0,914,0.0,True,False,True,True,3,ROJO,1,0.625
28947,Familia T1,2,2023-06-05,2024-12-17,508,561.0,561.0,0.0,0.0,6,4864.77,3.0,2432.385,0,0,PUNTUAL,2026-07-01 00:00:00.000000,561.0,-53,0.0,False,False,False,False,0,VERDE,4,0.0
28985,Familia T1,2,2021-09-16,2022-03-25,1506,190.0,190.0,0.0,0.0,2,537.16,1.0,268.58,0,0,PUNTUAL,2022-10-01 00:00:00.000000,190.0,1316,0.0,True,False,True,True,3,ROJO,1,0.625
28985,Familia T2,3,2021-09-16,2025-03-21,414,641.0,641.0,641.0,1.0,3,1362.3799999999999,1.0,454.1266666666666,0,0,PUNTUAL,2026-12-22 00:00:00.000000,641.0,-227,0.0,False,False,False,False,0,VERDE,4,0.0
28992,Familia T1,9,2021-06-11,2025-10-17,204,198.625,190.5,147.86728635840993,0.7444545568705345,14,4277.2,1.5555555555555556,475.2444444444444,0,0,PUNTUAL,2026-05-03 15:00:00.000000,198.625,6,0.0,False,False,False,False,0,AMARILLO,3,0.012022542266750157
29006,Familia T1,3,2023-02-01,2024-07-17,661,266.0,266.0,30.0,0.11278195488721804,5,1653.22,1.6666666666666667,551.0733333333334,0,0,PUNTUAL,2025-04-09 00:00:00.000000,266.0,395,0.0,True,False,True,True,3,ROJO,1,0.625
29025,Familia T1,8,2021-01-13,2024-10-02,584,194.0,135.0,201.7013350759696,1.0396976034843795,11,6480.43,1.375,810.05375,0,0,PUNTUAL,2025-04-14 00:00:00.000000,194.0,390,0.0,True,False,True,False,2,ROJO,1,0.55
29025,Familia T2,34,2021-03-04,2025-12-17,143,53.0,32.0,64.22309600607916,1.2117565284165879,47,20893.769999999997,1.3823529411764706,614.5226470588234,0,1,PUNTUAL,2026-02-08 00:00:00.000000,53.0,90,-99.99990000010001,True,True,True,False,3,ROJO,1,0.9249997000003
29045,Familia T1,25,2021-03-12,2025-11-18,172,71.33333333333333,55.0,58.980693639717586,0.8268321538278167,45,14730.71,1.8,589.2284,0,2,PUNTUAL,2026-01-28 08:00:00.000000,71.33333333333333,101,-99.999950000025,True,True,False,False,2,NARANJA,2,0.849999850000075
29045,Familia T2,3,2024-02-27,2025-10-01,220,291.0,291.0,96.0,0.32989690721649484,3,1533.71,1.0,511.2366666666667,0,0,PUNTUAL,2026-07-19 00:00:00.000000,291.0,-71,0.0,False,False,False,False,0,VERDE,4,0.0
29075,Familia T1,3,2021-04-20,2022-02-01,1558,143.5,143.5,56.5,0.39372822299651566,6,1726.63,2.0,575.5433333333334,0,0,PUNTUAL,2022-06-24 12:00:00.000000,143.5,1415,0.0,True,False,True,True,3,ROJO,1,0.625
29081,Familia T1,8,2021-07-14,2025-04-09,395,195.0,124.0,187.6470851663531,0.9622927444428364,10,5099.610000000001,1.25,637.4512500000001,0,0,PUNTUAL,2025-10-21 00:00:00.000000,195.0,200,0.0,True,False,False,False,1,AMARILLO,3,0.47500000000000003
29081,Familia T2,9,2021-11-15,2025-04-09,395,155.125,112.5,123.77341950111906,0.797894726840413,18,8389.16,2.0,932.1288888888889,0,0,PUNTUAL,2025-09-11 03:00:00.000000,155.125,240,0.0,True,False,True,False,2,ROJO,1,0.55
29109,Familia T1,3,2021-05-11,2024-11-28,527,648.5,648.5,116.5,0.17964533538936006,25,6735.43,8.333333333333334,2245.1433333333334,0,0,PUNTUAL,2026-09-07 12:00:00.000000,648.5,-121,0.0,False,False,False,False,0,VERDE,4,0.0
29144,Familia T1,4,2022-10-25,2025-12-12,148,381.3333333333333,100.0,398.5727314082365,1.045208211734886,13,3834.44,3.25,958.61,0,3,PUNTUAL,2026-12-28 08:00:00.000000,381.3333333333333,-233,-99.99996666667778,False,True,False,False,1,AMARILLO,3,0.3749999000000333
29144,Familia T2,4,2025-09-04,2025-12-12,148,33.0,49.0,23.338094752285727,0.7072149924935068,19,7970.42,4.75,1992.605,0,3,PUNTUAL,2026-01-14 00:00:00.000000,33.0,115,-99.99996666667778,True,True,True,True,4,ROJO,1,0.99
29150,Familia T1,47,2021-01-29,2025-12-12,148,38.65217391304348,37.0,29.154921570737265,0.7542893094791419,215,50910.62000000001,4.574468085106383,1083.204680851064,0,6,PUNTUAL,2026-01-19 15:39:07.826087,38.65217391304348,110,-99.9999833333361,True,True,True,True,4,ROJO,1,0.99
29150,Familia T2,12,2021-06-29,2025-12-12,148,147.9090909090909,70.0,242.16014781561944,1.6372228801301867,19,7068.68,1.5833333333333333,589.0566666666667,0,1,PUNTUAL,2026-05-08 21:49:05.454545,147.9090909090909,0,-99.99990000010001,False,True,False,False,1,AMARILLO,3,0.37499970000030003
29206,Familia T1,60,2021-02-02,2025-12-11,149,30.050847457627118,23.0,32.523484984746055,1.0822817902425366,186,67889.22,3.1,1131.487,0,6,PUNTUAL,2026-01-10 01:13:13.220339,30.050847457627118,119,-99.9999833333361,True,True,True,True,4,ROJO,1,0.99
29230,Familia T1,13,2021-03-09,2025-02-04,459,119.0,56.5,175.75361542037572,1.4769211379863507,25,9807.790000000003,1.9230769230769231,754.4453846153848,0,0,PUNTUAL,2025-06-03 00:00:00.000000,119.0,340,0.0,True,False,True,False,2,ROJO,1,0.55
29230,Familia T2,8,2022-10-10,2025-04-23,381,132.28571428571428,84.0,149.0126689587301,1.1264456616750655,21,7930.82,2.625,991.3525,0,0,PUNTUAL,2025-09-02 06:51:25.714286,132.28571428571428,249,0.0,True,False,True,False,2,ROJO,1,0.55
29258,Familia T1,7,2021-02-08,2022-02-25,1534,63.666666666666664,65.5,32.45338537382845,0.5097390372852637,14,7420.48,2.0,1060.0685714285714,0,0,PUNTUAL,2022-04-29 16:00:00.000000,63.666666666666664,1470,0.0,True,False,True,True,3,ROJO,1,0.625
29271,Familia T1,54,2021-03-05,2025-11-27,163,32.60377358490566,32.0,24.514408256679403,0.7518886791689863,151,46897.48,2.7962962962962963,868.471851851852,0,3,PUNTUAL,2025-12-29 14:29:26.037736,32.60377358490566,131,-99.99996666667778,True,True,True,True,4,ROJO,1,0.99
29284,Familia T1,17,2021-01-11,2022-12-27,1229,44.6875,13.0,113.49543974869651,2.5397580922785234,79,17682.01,4.647058823529412,1040.1182352941175,0,0,PUNTUAL,2023-02-09 16:30:00.000000,44.6875,1184,0.0,True,False,True,True,3,ROJO,1,0.625
29284,Familia T2,13,2021-01-18,2022-12-27,1229,59.0,15.5,129.33419243700922,2.1921049565594783,25,9482.650000000001,1.9230769230769231,729.4346153846155,0,0,PUNTUAL,2023-02-24 00:00:00.000000,59.0,1170,0.0,True,False,True,True,3,ROJO,1,0.625
29308,Familia T1,2,2021-10-25,2021-11-23,1628,29.0,29.0,0.0,0.0,6,3132.84,3.0,1566.42,0,0,SISTEMATICO,2021-12-22 00:00:00.000000,29.0,1599,0.0,True,False,True,True,3,ROJO,1,0.625
29318,Familia T1,18,2021-02-25,2025-11-12,178,101.23529411764706,78.0,86.54650528966881,0.8549044682884195,80,21921.95,4.444444444444445,1217.8861111111112,0,2,PUNTUAL,2026-02-21 05:38:49.411765,101.23529411764706,77,-99.999950000025,True,True,False,False,2,NARANJA,2,0.7512656727848851
29318,Familia T2,12,2021-02-25,2025-11-12,178,156.45454545454547,103.0,120.31123550371242,0.7689852356425546,17,7629.58,1.4166666666666667,635.7983333333333,0,1,PUNTUAL,2026-04-17 10:54:32.727273,156.45454545454547,22,-99.99990000010001,False,True,False,False,1,AMARILLO,3,0.4308888454968358
29359,Familia T1,43,2021-01-26,2025-09-16,235,40.333333333333336,29.0,31.75026559069018,0.7871966675377731,69,21200.94,1.6046511627906976,493.04511627906976,0,0,PUNTUAL,2025-10-26 08:00:00.000000,40.333333333333336,195,0.0,True,False,True,True,3,ROJO,1,0.625
29359,Familia T2,23,2021-01-26,2024-06-05,703,55.72727272727273,35.5,63.6754425463308,1.1426262120875021,26,11294.570000000005,1.1304347826086956,491.06826086956545,0,0,PUNTUAL,2024-07-30 17:27:16.363636,55.72727272727273,647,0.0,True,False,True,True,3,ROJO,1,0.625
29400,Familia T1,6,2021-07-23,2025-01-14,480,254.2,291.0,140.99276577186504,0.5546528944605233,30,23596.71,5.0,3932.785,0,0,PUNTUAL,2025-09-25 04:48:00.000000,254.2,226,0.0,True,False,False,False,1,AMARILLO,3,0.4292319749216301
29400,Familia T2,5,2021-07-23,2023-11-17,904,211.75,198.0,125.8518474238658,0.5943416643393898,25,10472.14,5.0,2094.428,0,0,PUNTUAL,2024-06-15 18:00:00.000000,211.75,692,0.0,True,False,True,True,3,ROJO,1,0.625
29402,Familia T1,3,2021-11-03,2022-01-20,1570,39.0,39.0,39.0,1.0,5,1206.9900000000002,1.6666666666666667,402.3300000000001,0,0,PUNTUAL,2022-02-28 00:00:00.000000,39.0,1531,0.0,True,False,True,True,3,ROJO,1,0.625
29402,Familia T2,27,2021-04-22,2023-01-20,1205,24.53846153846154,18.0,26.74700668979438,1.0900034074210874,37,18174.109999999997,1.3703703703703705,673.115185185185,0,0,PUNTUAL,2023-02-13 12:55:23.076923,24.53846153846154,1181,0.0,True,False,True,True,3,ROJO,1,0.625
29419,Familia T1,22,2021-01-15,2025-10-23,198,82.95238095238095,83.0,41.08003360511932,0.4952242857103936,633,161022.09,28.772727272727273,7319.185909090909,0,0,MIXTO,2026-01-13 22:51:25.714286,82.95238095238095,115,0.0,True,False,True,True,3,ROJO,1,0.625
29419,Familia T2,3,2021-04-16,2024-10-29,557,646.0,646.0,263.0,0.4071207430340557,5,2048.31,1.6666666666666667,682.77,0,0,PUNTUAL,2026-08-06 00:00:00.000000,646.0,-89,0.0,False,False,False,False,0,VERDE,4,0.0
29431,Familia T1,13,2021-02-03,2025-09-15,236,140.41666666666666,119.5,110.12451916908525,0.7842695727175211,39,11397.42,3.0,876.7246153846154,0,0,PUNTUAL,2026-02-02 10:00:00.000000,140.41666666666666,96,0.0,True,False,False,False,1,AMARILLO,3,0.3465380082498527
29432,Familia T1,8,2021-04-23,2025-01-27,467,196.42857142857142,182.0,185.71472527420508,0.945456783214135,17,10791.26,2.125,1348.9075,0,0,PUNTUAL,2025-08-11 10:17:08.571429,196.42857142857142,271,0.0,True,False,True,False,2,ROJO,1,0.55
29432,Familia T2,7,2021-10-27,2025-11-14,176,246.5,180.0,251.8900222980921,1.0218662162194405,16,6596.42,2.2857142857142856,942.3457142857143,0,3,PUNTUAL,2026-07-18 12:00:00.000000,246.5,-70,-99.99996666667778,False,True,False,False,1,AMARILLO,3,0.3749999000000333
29433,Familia T1,7,2021-01-05,2024-09-26,590,226.66666666666666,154.0,225.12564393146232,0.9932013702858632,23,6611.98,3.2857142857142856,944.5685714285713,0,0,PUNTUAL,2025-05-10 16:00:00.000000,226.66666666666666,363,0.0,True,False,True,False,2,ROJO,1,0.55
29433,Familia T2,6,2021-02-15,2024-09-26,590,263.8,231.0,229.22600201547817,0.8689385974809635,12,5593.73,2.0,932.2883333333333,0,0,PUNTUAL,2025-06-16 19:12:00.000000,263.8,326,0.0,True,False,True,False,2,ROJO,1,0.55
29437,Familia T1,3,2021-01-05,2024-04-16,753,598.5,598.5,562.5,0.9398496240601504,3,998.8900000000001,1.0,332.96333333333337,0,0,PUNTUAL,2025-12-05 12:00:00.000000,598.5,155,0.0,False,False,False,False,0,AMARILLO,3,0.10341951626355297
29437,Familia T2,34,2021-01-05,2025-11-25,165,54.09090909090909,47.0,21.491878150740593,0.3973288397615908,237,103667.19,6.970588235294118,3049.035,0,7,MIXTO,2026-01-18 02:10:54.545455,54.09090909090909,111,-99.99998571428776,True,True,True,True,4,ROJO,1,0.99
29477,Familia T1,47,2021-02-02,2025-12-17,143,38.67391304347826,29.0,42.201408562844094,1.0912112388368906,178,70572.85999999999,3.7872340425531914,1501.5502127659572,0,18,PUNTUAL,2026-01-24 16:10:26.086957,38.67391304347826,104,-99.99999444444475,True,True,True,True,4,ROJO,1,0.99
29524,Familia T1,6,2024-04-25,2025-11-21,169,115.0,131.0,49.20975513046168,0.42791091417792765,19,10457.42,3.1666666666666665,1742.9033333333334,0,3,PUNTUAL,2026-03-16 00:00:00.000000,115.0,54,-99.99996666667778,False,True,False,False,1,AMARILLO,3,0.5612067965517574
29524,Familia T2,2,2024-04-25,2024-04-25,744,0.0,0.0,0.0,0.0,6,3161.2,3.0,1580.6,0,0,PUNTUAL,2024-04-25 00:00:00.000000,0.0,744,0.0,True,False,True,True,3,ROJO,1,0.625
29543,Familia T1,9,2021-05-11,2025-04-24,380,180.5,171.0,82.8718890818835,0.4591240392348116,51,14179.239999999998,5.666666666666667,1575.471111111111,0,0,PUNTUAL,2025-10-21 12:00:00.000000,180.5,200,0.0,True,False,False,True,2,NARANJA,2,0.55
29597,Familia T1,9,2021-01-21,2022-10-05,1312,77.75,20.5,140.7690928435642,1.810534956187321,54,17314.03,6.0,1923.781111111111,0,0,PUNTUAL,2022-12-21 18:00:00.000000,77.75,1234,0.0,True,False,True,True,3,ROJO,1,0.625
29611,Familia T1,2,2021-02-01,2021-02-01,1923,0.0,0.0,0.0,0.0,3,1065.72,1.5,532.86,0,0,PUNTUAL,2021-02-01 00:00:00.000000,0.0,1923,0.0,True,False,True,True,3,ROJO,1,0.625
29639,Familia T1,6,2021-11-16,2023-11-08,913,144.4,148.0,54.54759389743969,0.37775342034238013,6,5273.22,1.0,878.87,0,0,PUNTUAL,2024-03-31 09:36:00.000000,144.4,769,0.0,True,False,True,True,3,ROJO,1,0.625
29668,Familia T1,5,2022-01-21,2025-04-28,376,298.25,230.5,222.13889236241366,0.7448076860432981,6,1996.6100000000001,1.2,399.322,0,0,PUNTUAL,2026-02-20 06:00:00.000000,298.25,78,0.0,False,False,False,False,0,AMARILLO,3,0.10426065162907268
29669,Familia T1,35,2021-01-26,2025-12-16,144,52.5,39.5,71.33279503187032,1.3587199053689585,171,74616.5,4.885714285714286,2131.9,0,8,PUNTUAL,2026-02-06 12:00:00.000000,52.5,92,-99.99998750000158,True,True,True,False,3,ROJO,1,0.9249999625000048
29674,Familia T1,9,2021-01-29,2024-10-07,579,168.375,206.5,97.33567883874854,0.5780886642241932,105,27534.489999999998,11.666666666666666,3059.3877777777775,0,0,PUNTUAL,2025-03-24 09:00:00.000000,168.375,411,0.0,True,False,True,True,3,ROJO,1,0.625
29679,Familia T1,6,2022-07-14,2025-11-05,185,242.0,125.0,196.87051582194832,0.813514528189869,13,4436.41,2.1666666666666665,739.4016666666666,0,0,PUNTUAL,2026-07-05 00:00:00.000000,242.0,-57,0.0,False,False,False,False,0,VERDE,4,0.0
29679,Familia T2,6,2022-07-14,2025-11-05,185,242.0,125.0,196.87051582194832,0.813514528189869,11,5904.5199999999995,1.8333333333333333,984.0866666666666,0,0,PUNTUAL,2026-07-05 00:00:00.000000,242.0,-57,0.0,False,False,False,False,0,VERDE,4,0.0
29712,Familia T1,12,2021-04-20,2023-06-08,1066,70.81818181818181,32.0,80.89478933867595,1.142288424551265,75,24869.21,6.25,2072.4341666666664,0,0,PUNTUAL,2023-08-17 19:38:10.909091,70.81818181818181,995,0.0,True,False,True,True,3,ROJO,1,0.625
29712,Familia T2,2,2021-04-20,2022-02-23,1536,309.0,309.0,0.0,0.0,18,7864.47,9.0,3932.235,0,0,PUNTUAL,2022-12-29 00:00:00.000000,309.0,1227,0.0,True,False,True,True,3,ROJO,1,0.625
29716,Familia T1,92,2021-01-20,2025-12-09,151,19.604395604395606,18.0,11.510033006014408,0.5871149123023044,1070,471652.99000000005,11.630434782608695,5126.662934782609,0,20,PUNTUAL,2025-12-28 14:30:19.780220,19.604395604395606,132,-99.99999500000024,True,True,True,True,4,ROJO,1,0.99
29731,Familia T1,2,2021-10-27,2022-11-10,1276,379.0,379.0,0.0,0.0,7,2014.3999999999999,3.5,1007.1999999999999,0,0,PUNTUAL,2023-11-24 00:00:00.000000,379.0,897,0.0,True,False,True,True,3,ROJO,1,0.625
29731,Familia T2,18,2021-02-01,2025-12-12,148,104.41176470588235,88.0,53.09265909546243,0.5084930730269641,85,40069.00000000001,4.722222222222222,2226.055555555556,0,5,PUNTUAL,2026-03-26 09:52:56.470588,104.41176470588235,44,-99.999980000004,False,True,False,False,1,AMARILLO,3,0.5419642257142977
29748,Familia T1,11,2021-01-05,2025-06-05,338,161.2,154.0,87.17201385765962,0.5407693167348612,15,12941.519999999999,1.3636363636363635,1176.501818181818,0,0,PUNTUAL,2025-11-13 04:48:00.000000,161.2,177,0.0,True,False,False,True,2,NARANJA,2,0.55
29795,Familia T1,80,2021-01-28,2025-11-17,173,22.20253164556962,18.0,20.92867921881205,0.9426258028997445,283,72647.63,3.5375,908.0953750000001,0,8,PUNTUAL,2025-12-09 04:51:38.734177,22.20253164556962,151,-99.99998750000158,True,True,True,True,4,ROJO,1,0.99
29795,Familia T2,61,2021-04-09,2025-11-17,173,28.05,20.5,28.509311344424532,1.0163747359866142,77,31788.889999999992,1.2622950819672132,521.1293442622949,0,2,PUNTUAL,2025-12-15 01:12:00.000000,28.05,145,-99.999950000025,True,True,True,True,4,ROJO,1,0.99
29805,Familia T1,27,2021-01-29,2025-11-18,172,67.46153846153847,59.5,36.08454897260339,0.534890691726162,160,42487.40999999999,5.925925925925926,1573.6077777777773,0,6,PUNTUAL,2026-01-24 11:04:36.923077,67.46153846153847,105,-99.9999833333361,True,True,True,True,4,ROJO,1,0.99
29805,Familia T2,5,2021-10-29,2022-10-19,1298,88.75,66.5,80.80957554646602,0.910530428692575,10,4495.97,2.0,899.1940000000001,0,0,PUNTUAL,2023-01-15 18:00:00.000000,88.75,1209,0.0,True,False,True,True,3,ROJO,1,0.625
29839,Familia T1,3,2021-02-25,2021-06-17,1787,56.0,56.0,28.0,0.5,3,805.7600000000002,1.0,268.58666666666676,0,0,MIXTO,2021-08-12 00:00:00.000000,56.0,1731,0.0,True,False,True,True,3,ROJO,1,0.625
29839,Familia T2,6,2021-02-25,2023-05-24,1081,163.6,111.0,163.66380174003046,1.0003899861860053,25,11132.289999999999,4.166666666666667,1855.3816666666664,0,0,PUNTUAL,2023-11-03 14:24:00.000000,163.6,918,0.0,True,False,True,True,3,ROJO,1,0.625
29870,Familia T1,11,2023-03-31,2025-11-17,173,96.2,82.5,65.9890900073641,0.6859572765838263,44,12777.3,4.0,1161.5727272727272,0,4,PUNTUAL,2026-02-21 04:48:00.000000,96.2,77,-99.99997500000624,True,True,False,False,2,NARANJA,2,0.7668723529835578
29870,Familia T2,9,2023-03-24,2025-05-12,362,97.5,58.5,84.90141341579655,0.8707837273415031,23,10061.53,2.5555555555555554,1117.947777777778,0,0,PUNTUAL,2025-08-17 12:00:00.000000,97.5,265,0.0,True,False,True,True,3,ROJO,1,0.625
29875,Familia T1,7,2021-06-11,2025-09-12,239,259.0,274.5,73.72923436466705,0.284668858550838,38,11368.38,5.428571428571429,1624.0542857142857,0,0,PUNTUAL,2026-05-29 00:00:00.000000,259.0,-20,0.0,False,False,False,False,0,VERDE,4,0.0
29943,Familia T2,3,2023-11-16,2024-06-27,681,112.0,112.0,112.0,1.0,5,2236.62,1.6666666666666667,745.54,0,0,PUNTUAL,2024-10-17 00:00:00.000000,112.0,569,0.0,True,False,True,True,3,ROJO,1,0.625
29967,Familia T1,77,2021-01-05,2025-12-04,156,23.605263157894736,18.5,28.379050347306524,1.2022340169427512,275,94575.12999999999,3.5714285714285716,1228.2484415584415,0,15,PUNTUAL,2025-12-27 14:31:34.736842,23.605263157894736,133,-99.99999333333378,True,True,True,True,4,ROJO,1,0.99
29981,Familia T1,28,2021-02-01,2025-11-26,164,65.14814814814815,58.0,41.42615357807612,0.6358761492939483,57,16994.1,2.0357142857142856,606.9321428571428,0,3,PUNTUAL,2026-01-30 03:33:20.000000,65.14814814814815,99,-99.99996666667778,True,True,True,True,4,ROJO,1,0.99
29981,Familia T2,30,2021-02-01,2025-10-23,198,59.48275862068966,58.0,36.648959800504265,0.6161274401244194,61,28471.649999999994,2.033333333333333,949.0549999999998,0,0,PUNTUAL,2025-12-21 11:35:10.344828,59.48275862068966,139,0.0,True,False,True,True,3,ROJO,1,0.625
30059,Familia T1,16,2021-01-14,2025-11-20,170,118.06666666666666,64.0,204.153689383486,1.729139096980401,82,20475.25,5.125,1279.703125,0,0,PUNTUAL,2026-03-18 01:36:00.000000,118.06666666666666,52,0.0,False,False,False,False,0,AMARILLO,3,0.17469204927211646
30059,Familia T2,3,2022-05-04,2022-11-02,1284,91.0,91.0,42.0,0.46153846153846156,15,4678.4400000000005,5.0,1559.4800000000002,0,0,MIXTO,2023-02-01 00:00:00.000000,91.0,1193,0.0,True,False,True,True,3,ROJO,1,0.625
30087,Familia T1,2,2021-04-23,2023-02-14,1180,662.0,662.0,0.0,0.0,2,1718.6799999999998,1.0,859.3399999999999,0,0,PUNTUAL,2024-12-07 00:00:00.000000,662.0,518,0.0,True,False,False,True,2,NARANJA,2,0.4625188536953243
30148,Familia T1,10,2021-03-24,2025-03-14,421,161.22222222222223,143.0,142.45917760520246,0.8836199851459835,21,9065.49,2.1,906.549,0,0,PUNTUAL,2025-08-22 05:20:00.000000,161.22222222222223,260,0.0,True,False,True,False,2,ROJO,1,0.55
30148,Familia T2,6,2021-03-24,2025-02-13,450,284.4,309.0,128.92881757000643,0.45333620805206204,6,3267.5300000000007,1.0,544.5883333333335,0,0,PUNTUAL,2025-11-24 09:36:00.000000,284.4,166,0.0,True,False,False,False,1,AMARILLO,3,0.30765592151366505
30199,Familia T1,74,2021-01-15,2025-12-11,149,24.534246575342465,16.0,26.557810909838977,1.0824791716461448,85,39122.14,1.1486486486486487,528.6775675675675,0,2,PUNTUAL,2026-01-04 12:49:18.904110,24.534246575342465,125,-99.999950000025,True,True,True,True,4,ROJO,1,0.99
30199,Familia T2,37,2021-01-08,2025-12-01,159,49.666666666666664,32.5,48.01620096962645,0.9667691470394588,40,20392.559999999998,1.0810810810810811,551.1502702702702,0,1,PUNTUAL,2026-01-19 16:00:00.000000,49.666666666666664,109,-99.99990000010001,True,True,True,True,4,ROJO,1,0.99
30200,Familia T1,14,2021-01-29,2025-02-25,438,114.46153846153847,70.0,122.00543202573802,1.0659076722678724,15,11685.319999999998,1.0714285714285714,834.6657142857141,0,0,PUNTUAL,2025-06-19 11:04:36.923077,114.46153846153847,324,0.0,True,False,True,True,3,ROJO,1,0.625
30200,Familia T2,10,2021-05-27,2025-11-20,170,182.0,124.0,161.2313727397852,0.8858866634054132,8,4217.47,0.8,421.747,0,1,PUNTUAL,2026-05-21 00:00:00.000000,182.0,-12,-99.99990000010001,False,True,False,False,1,AMARILLO,3,0.37499970000030003
30202,Familia T1,7,2022-03-19,2025-09-18,233,213.16666666666666,184.5,186.9629345321925,0.877073969658448,9,6225.61,1.2857142857142858,889.3728571428571,0,0,PUNTUAL,2026-04-19 04:00:00.000000,213.16666666666666,20,0.0,False,False,False,False,0,AMARILLO,3,0.03735408560311284
